id,name,slug,parent_id,parent_name,count,depth
816,WAE24460ME,wae24460me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,16,2
817,WAE24461,wae24461,152,אביזרים וחלקי חילוף למכונות כביסה בוש,2,2
818,WAE24461ME,wae24461me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,14,2
819,WAE24462IL,wae24462il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,15,2
2164,WAE24468ME,wae24468me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,19,2
2175,WAE24469BY,wae24469by,152,אביזרים וחלקי חילוף למכונות כביסה בוש,12,2
820,WAE24660ME,wae24660me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,2,2
821,WAE24661ME,wae24661me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,2,2
822,WAE28161FF,wae28161ff,152,אביזרים וחלקי חילוף למכונות כביסה בוש,17,2
823,WAE28441ME,wae28441me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,17,2
824,WAE28465GB,wae28465gb,152,אביזרים וחלקי חילוף למכונות כביסה בוש,17,2
2196,WAE28469UK,wae28469uk,152,אביזרים וחלקי חילוף למכונות כביסה בוש,10,2
825,WAK20260IL,wak20260il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,17,2
826,WAK20261IL,wak20261il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,17,2
827,WAK24260IL,wak24260il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,18,2
828,WAK24265IL,wak24265il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,18,2
829,WAK28130FF,wak28130ff,152,אביזרים וחלקי חילוף למכונות כביסה בוש,18,2
830,WAK28230FF,wak28230ff,152,אביזרים וחלקי חילוף למכונות כביסה בוש,18,2
831,WAN20030IX,wan20030ix,152,אביזרים וחלקי חילוף למכונות כביסה בוש,20,2
832,WAN20031IX,wan20031ix,152,אביזרים וחלקי חילוף למכונות כביסה בוש,20,2
